0;1;1;90;4;41.200000
0;1;1;90;4;48.200000
0;1;1;90;4;69.200000
0;1;1;90;4;97.200000
0;1;1;90;4;97.200000
0;1;1;90;4;62.200000
0;1;1;90;4;97.200000
0;1;1;90;4;76.200000
0;1;1;90;4;97.200000
0;1;1;90;4;90.200000
0;1;1;90;4;62.200000
0;1;1;90;4;97.200000
0;1;1;90;4;41.200000
0;1;1;90;4;90.200000
0;1;1;90;4;97.200000
0;1;1;90;4;76.200000
0;1;1;90;4;41.200000
0;1;1;90;4;69.200000
0;1;1;90;4;48.200000
0;1;1;90;4;55.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;62.200000
0;1;1;90;4;97.200000
0;1;1;90;4;76.200000
0;1;1;90;4;125.200000
0;1;1;90;4;104.200000
0;1;1;90;4;90.200000
0;1;1;90;4;104.200000
0;1;1;90;4;104.200000
0;1;1;90;4;97.200000
0;1;1;90;4;69.200000
0;1;1;90;4;76.200000
0;1;1;90;4;83.200000
0;1;1;90;4;76.200000
0;1;1;90;4;83.200000
0;1;1;90;4;90.200000
0;1;1;90;4;62.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;83.200000
0;1;1;90;4;97.200000
0;1;1;90;4;97.200000
0;1;1;90;4;76.200000
0;1;1;90;4;48.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;97.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;83.200000
0;1;1;90;4;62.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;76.200000
0;1;1;90;4;104.200000
0;1;3;94;4;75.950000
0;3;3;113;4;163.000000
1;1;1;90;4;32.150000
1;1;1;90;4;39.150000
1;1;1;90;4;123.150000
1;1;1;90;4;123.150000
1;1;1;90;4;53.150000
1;1;1;90;4;179.150000
1;1;1;90;4;109.150000
1;1;1;90;4;123.150000
1;1;1;90;4;235.150000
1;1;1;90;4;214.150000
1;1;1;90;4;109.150000
1;1;1;90;4;130.150000
1;1;1;90;4;144.150000
1;1;1;90;4;81.150000
1;1;1;90;4;32.150000
1;1;1;90;4;67.150000
1;1;1;90;4;34.150000
1;1;1;90;4;46.150000
1;1;1;90;4;88.150000
1;1;1;90;4;67.150000
1;1;1;90;4;53.150000
1;1;1;90;4;67.150000
1;1;1;90;4;137.150000
1;1;1;90;4;144.150000
1;1;1;90;4;137.150000
1;1;1;90;4;130.150000
1;1;1;90;4;116.150000
1;1;1;90;4;137.150000
1;1;1;90;4;116.150000
1;1;1;90;4;88.150000
1;1;1;90;4;130.150000
1;1;1;90;4;102.150000
1;1;1;90;4;67.150000
