0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;18.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;38.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;69.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;5.850000
0;1;1;90;4;48.850000
0;1;1;90;4;18.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;69.850000
0;1;1;90;4;48.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;62.850000
0;1;1;90;4;62.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;9.850000
0;1;1;90;4;0.850000
0;1;1;90;4;55.850000
0;1;1;90;4;5.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;50.850000
0;1;1;90;4;55.850000
0;1;1;90;4;3.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;7.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;18.850000
0;1;1;90;4;55.850000
0;1;1;90;4;69.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;33.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;76.850000
0;1;1;90;4;48.850000
0;1;1;90;4;62.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;69.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;40.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
0;1;1;90;4;25.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;3.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;48.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;62.850000
0;1;1;90;4;48.850000
0;1;1;90;4;55.850000
0;1;1;90;4;55.850000
